
1089,InstantDry yeast(Japanese)
1090,SemiDry yeast(Japanese)
1091,Liquid sugar (Japanese)
1092,Honey(Japanese)
1093,Harsh sugar(Japanese)
1094,Butter(Japanese)
1095,Margarine(Japanese)
1096,Shortening(Japanese)
1097,Lard(Japanese)
1098,Olive oil(Japanese)
1099,Salad oil(Japanese)
1100,Milk(Japanese)
1101,Skim milk(Japanese)
1102,Yogurt(Japanese)
1103,Egg(Japanese)
1104,Chocolate chip (white)(Japanese)
1105,Chocolate chip (black)(Japanese)
1106,GrainHoney(Japanese)
1107,Strawberry jam(Japanese)
1108,Almond(Japanese)
1109,Walnuts(Japanese)
1110,Macadamia Nut(Japanese)
1111,Orange peel(Japanese)
1112,Fig(Japanese)
1113,Clanberry(Japanese)
1114,Dry mango(Japanese)
1115,Raisins(Japanese)
1116,Coffee powder(Japanese)
1117,Tea leaves(Japanese)
1118,Matcha(Japanese)
1119,Cocoa(Japanese)
1120,Wheat ultra strong flourKITAKAORI(Japanese)
1121,Wheat ultra strong flourHARUYOKOI(Japanese)
1122,Wheat ultra strong flourHARUKIRARI(Japanese)
1123,Wheat ultra strong flourHARUYUTAKA(Japanese)
1124,Wheat ultra strong flourNANBU wheat(Japanese)
1125,Wheat ultra strong flourYUKICHIKARA(Japanese)
1126,Wheat ultra strong flourDouble 8-Gou(Japanese)
1127,Wheat ultra strong flourYUMASHIHOU(Japanese)
1128,Wheat ultra strong flourYUMAASAHI(Japanese)
1129,Wheat ultra strong flourNISHINOKAORI(Japanese)
1130,Wheat ultra strong flourMINAMINOKAORI(Japanese)
1131,Wheat ultra strong flourCHIKUGOIZUMI(Japanese)
1132,Wheat flourKITAKAORI(Japanese)
1133,Wheat flourHARUYOKOI(Japanese)
1134,Wheat flourHARUKIRARI(Japanese)
1135,Wheat flourHARUYUTAKA(Japanese)
1136,Wheat flourNANBU wheat(Japanese)
1137,Wheat flourYUKICHIKARA(Japanese)
1138,Wheat flourDouble 8-Gou(Japanese)
1139,Wheat flourYUMASHIHOU(Japanese)
1140,Wheat flourYUMAASAHI(Japanese)
1141,Wheat flourNISHINOKAORI(Japanese)
1142,Wheat flourMINAMINOKAORI(Japanese)
1143,Wheat flourCHIKUGOIZUMI(Japanese)
1144,Wheat quasi-strong flourKITAKAORI(Japanese)
1145,Wheat quasi-strong flourHARUYOKOI(Japanese)
1146,Wheat quasi-strong flourHARUKIRARI(Japanese)
1147,Wheat quasi-strong flourHARUYUTAKA(Japanese)
1148,Wheat quasi-strong flourNANBU wheat(Japanese)
1149,Wheat quasi-strong flourYUKICHIKARA(Japanese)
1150,Wheat quasi-strong flourDouble 8-Gou(Japanese)
1151,Wheat quasi-strong flourYUMASHIHOU(Japanese)
1152,Wheat quasi-strong flourYUMAASAHI(Japanese)
1153,Wheat quasi-strong flourNISHINOKAORI(Japanese)
1154,Wheat quasi-strong flourMINAMINOKAORI(Japanese)
1155,Wheat quasi-strong flourCHIKUGOIZUMI(Japanese)
1156,Wheat medium powdersKITAKAORI(Japanese)
1157,Wheat medium powdersHARUYOKOI(Japanese)
1158,Wheat medium powdersHARUKIRARI(Japanese)
1159,Wheat medium powdersHARUYUTAKA(Japanese)
1160,Wheat medium powdersNANBU wheat(Japanese)
1161,Wheat medium powdersYUKICHIKARA(Japanese)
1162,Wheat medium powdersDouble 8-Gou(Japanese)
1163,Wheat medium powdersYUMASHIHOU(Japanese)
1164,Wheat medium powdersYUMAASAHI(Japanese)
1165,Wheat medium powdersNISHINOKAORI(Japanese)
1166,Wheat medium powdersMINAMINOKAORI(Japanese)
1167,Wheat medium powdersCHIKUGOIZUMI(Japanese)
1168,Wheat flourKITAKAORI(Japanese)
1169,Wheat flourHARUYOKOI(Japanese)
1170,Wheat flourHARUKIRARI(USA)
1171,Wheat flourHARUYUTAKA(USA)
1172,Wheat flourNANBU wheat(USA)
1173,Wheat flourYUKICHIKARA(USA)
1174,Wheat flourDouble 8-Gou(USA)
1175,Wheat flourYUMASHIHOU(USA)
1176,Wheat flourYUMAASAHI(USA)
1177,Wheat flourNISHINOKAORI(USA)
1178,Wheat flourMINAMINOKAORI(USA)
1179,Wheat flourCHIKUGOIZUMI(USA)
1180,Wheat whole wheat flourKITAKAORI(USA)
1181,Wheat whole wheat flourHARUYOKOI(USA)
1182,Wheat whole wheat flourHARUKIRARI(USA)
1183,Wheat whole wheat flourHARUYUTAKA(USA)
1184,Wheat whole wheat flourNANBU wheat(USA)
1185,Wheat whole wheat flourYUKICHIKARA(USA)
1186,Wheat whole wheat flourDouble 8-Gou(USA)
1187,Wheat whole wheat flourYUMASHIHOU(USA)
1188,Wheat whole wheat flourYUMAASAHI(USA)
1189,Wheat whole wheat flourNISHINOKAORI(USA)
1190,Wheat whole wheat flourMINAMINOKAORI(USA)
1191,Wheat whole wheat flourCHIKUGOIZUMI(USA)
1192,Wheat germKITAKAORI(USA)
1193,Wheat germHARUYOKOI(USA)
1194,Wheat germHARUKIRARI(USA)
1195,Wheat germHARUYUTAKA(USA)
1196,Wheat germNANBU wheat(USA)
1197,Wheat germYUKICHIKARA(USA)
1198,Wheat germDouble 8-Gou(USA)
1199,Wheat germYUMASHIHOU(USA)
1200,Wheat germYUMAASAHI(USA)
1201,Wheat germNISHINOKAORI(USA)
1202,Wheat germMINAMINOKAORI(USA)
1203,Wheat germCHIKUGOIZUMI(USA)
1204,Rye flour(USA)
1205,Rice flour(USA)
1206,Corn flour(USA)
1207,Raw yeast(USA)
1208,Dry yeast(USA)
1209,InstantDry yeast(USA)
1210,SemiDry yeast(USA)
1211,Liquid sugar (USA)
1212,Honey(USA)
1213,Harsh sugar(USA)
1214,Butter(USA)
1215,Margarine(USA)
1216,Shortening(USA)
1217,Lard(USA)
1218,Olive oil(USA)
1219,Salad oil(USA)
1220,Milk(USA)
1221,Skim milk(USA)
1222,Yogurt(USA)
1223,Egg(USA)
1224,Chocolate chip (white)(USA)
1225,Chocolate chip (black)(USA)
1226,GrainHoney(USA)
1227,Strawberry jam(USA)
1228,Almond(USA)
1229,Walnuts(USA)
1230,Macadamia Nut(USA)
1231,Orange peel(USA)
1232,Fig(USA)
1233,Clanberry(USA)
1234,Dry mango(USA)
1235,Raisins(USA)
1236,Coffee powder(USA)
1237,Tea leaves(USA)
1238,Matcha(USA)
1239,Cocoa(USA)
1240,Wheat ultra strong flourKITAKAORI(USA)
1241,Wheat ultra strong flourHARUYOKOI(USA)
1242,Wheat ultra strong flourHARUKIRARI(USA)
1243,Wheat ultra strong flourHARUYUTAKA(USA)
1244,Wheat ultra strong flourNANBU wheat(USA)
1245,Wheat ultra strong flourYUKICHIKARA(USA)
1246,Wheat ultra strong flourDouble 8-Gou(USA)
1247,Wheat ultra strong flourYUMASHIHOU(USA)
1248,Wheat ultra strong flourYUMAASAHI(USA)
1249,Wheat ultra strong flourNISHINOKAORI(USA)
1250,Wheat ultra strong flourMINAMINOKAORI(USA)
1251,Wheat ultra strong flourCHIKUGOIZUMI(USA)
1252,Wheat flourKITAKAORI(USA)
1253,Wheat flourHARUYOKOI(USA)
1254,Wheat flourHARUKIRARI(USA)
1255,Wheat flourHARUYUTAKA(USA)
1256,Wheat flourNANBU wheat(USA)
1257,Wheat flourYUKICHIKARA(USA)
1258,Wheat flourDouble 8-Gou(USA)
1259,Wheat flourYUMASHIHOU(USA)
1260,Wheat flourYUMAASAHI(USA)
1261,Wheat flourNISHINOKAORI(USA)
1262,Wheat flourMINAMINOKAORI(USA)
1263,Wheat flourCHIKUGOIZUMI(USA)
1264,Wheat quasi-strong flourKITAKAORI(USA)
1265,Wheat quasi-strong flourHARUYOKOI(USA)
1266,Wheat quasi-strong flourHARUKIRARI(USA)
1267,Wheat quasi-strong flourHARUYUTAKA(USA)
1268,Wheat quasi-strong flourNANBU wheat(USA)
1269,Wheat quasi-strong flourYUKICHIKARA(USA)
1270,Wheat quasi-strong flourDouble 8-Gou(USA)
1271,Wheat quasi-strong flourYUMASHIHOU(USA)
1272,Wheat quasi-strong flourYUMAASAHI(USA)
1273,Wheat quasi-strong flourNISHINOKAORI(USA)
1274,Wheat quasi-strong flourMINAMINOKAORI(USA)
1275,Wheat quasi-strong flourCHIKUGOIZUMI(USA)
1276,Wheat medium powdersKITAKAORI(USA)
1277,Wheat medium powdersHARUYOKOI(USA)
1278,Wheat medium powdersHARUKIRARI(USA)
1279,Wheat medium powdersHARUYUTAKA(USA)
1280,Wheat medium powdersNANBU wheat(USA)
1281,Wheat medium powdersYUKICHIKARA(USA)
1282,Wheat medium powdersDouble 8-Gou(USA)
1283,Wheat medium powdersYUMASHIHOU(USA)
1284,Wheat medium powdersYUMAASAHI(USA)
1285,Wheat medium powdersNISHINOKAORI(USA)
1286,Wheat medium powdersMINAMINOKAORI(USA)
1287,Wheat medium powdersCHIKUGOIZUMI(USA)
1288,Wheat flourKITAKAORI(USA)
1289,Wheat flourHARUYOKOI(USA)
1290,Wheat flourHARUKIRARI(USA)
1291,Wheat flourHARUYUTAKA(USA)
1292,Wheat flourNANBU wheat(USA)
1293,Wheat flourYUKICHIKARA(USA)
1294,Wheat flourDouble 8-Gou(USA)
1295,Wheat flourYUMASHIHOU(USA)
1296,Wheat flourYUMAASAHI(USA)
1297,Wheat flourNISHINOKAORI(USA)
1298,Wheat flourMINAMINOKAORI(USA)
1299,Wheat flourCHIKUGOIZUMI(USA)
1300,Wheat whole wheat flourKITAKAORI(USA)
1301,Wheat whole wheat flourHARUYOKOI(USA)
1302,Wheat whole wheat flourHARUKIRARI(USA)
1303,Wheat whole wheat flourHARUYUTAKA(USA)
1304,Wheat whole wheat flourNANBU wheat(USA)
1305,Wheat whole wheat flourYUKICHIKARA(USA)
1306,Wheat whole wheat flourDouble 8-Gou(USA)
1307,Wheat whole wheat flourYUMASHIHOU(USA)
1308,Wheat whole wheat flourYUMAASAHI(USA)
1309,Wheat whole wheat flourNISHINOKAORI(USA)
1310,Wheat whole wheat flourMINAMINOKAORI(USA)
1311,Wheat whole wheat flourCHIKUGOIZUMI(USA)
1312,Wheat germKITAKAORI(USA)
1313,Wheat germHARUYOKOI(USA)
1314,Wheat germHARUKIRARI(USA)
1315,Wheat germHARUYUTAKA(USA)
1316,Wheat germNANBU wheat(USA)
1317,Wheat germYUKICHIKARA(USA)
1318,Wheat germDouble 8-Gou(USA)
1319,Wheat germYUMASHIHOU(USA)
1320,Wheat germYUMAASAHI(USA)
1321,Wheat germNISHINOKAORI(USA)
1322,Wheat germMINAMINOKAORI(USA)
1323,Wheat germCHIKUGOIZUMI(USA)
1324,Rye flour(USA)
1325,Rice flour(USA)
1326,Corn flour(USA)
1327,Raw yeast(USA)
1328,Dry yeast(USA)
1329,InstantDry yeast(USA)
1330,SemiDry yeast(USA)
1331,Liquid sugar (USA)
1332,Honey(USA)
1333,Harsh sugar(USA)
1334,Butter(USA)
1335,Margarine(USA)
1336,Shortening(USA)
1337,Lard(USA)
1338,Olive oil(USA)
1339,Salad oil(USA)
1340,Milk(USA)
1341,Skim milk(USA)
1342,Yogurt(USA)
1343,Egg(USA)
1344,Chocolate chip (white)(USA)
1345,Chocolate chip (black)(USA)
1346,GrainHoney(USA)
1347,Strawberry jam(USA)
1348,Almond(USA)
1349,Walnuts(USA)
1350,Macadamia Nut(USA)
1351,Orange peel(USA)
1352,Fig(USA)
1353,Clanberry(USA)
1354,Dry mango(USA)
1355,Raisins(USA)
1356,Coffee powder(USA)
1357,Tea leaves(USA)
1358,Matcha(USA)
1359,Cocoa(USA)
1360,Wheat ultra strong flourKITAKAORI(Chinese)
1361,Wheat ultra strong flourHARUYOKOI(Chinese)
1362,Wheat ultra strong flourHARUKIRARI(Chinese)
1363,Wheat ultra strong flourHARUYUTAKA(Chinese)
1364,Wheat ultra strong flourNANBU wheat(Chinese)
1365,Wheat ultra strong flourYUKICHIKARA(Chinese)
1366,Wheat ultra strong flourDouble 8-Gou(Chinese)
1367,Wheat ultra strong flourYUMASHIHOU(Chinese)
1368,Wheat ultra strong flourYUMAASAHI(Chinese)
1369,Wheat ultra strong flourNISHINOKAORI(Chinese)
1370,Wheat ultra strong flourMINAMINOKAORI(Chinese)
1371,Wheat ultra strong flourCHIKUGOIZUMI(Chinese)
1372,Wheat flourKITAKAORI(Chinese)
1373,Wheat flourHARUYOKOI(Chinese)
1374,Wheat flourHARUKIRARI(Chinese)
1375,Wheat flourHARUYUTAKA(Chinese)
1376,Wheat flourNANBU wheat(Chinese)
1377,Wheat flourYUKICHIKARA(Chinese)
1378,Wheat flourDouble 8-Gou(Chinese)
1379,Wheat flourYUMASHIHOU(Chinese)
1380,Wheat flourYUMAASAHI(Chinese)
1381,Wheat flourNISHINOKAORI(Chinese)
1382,Wheat flourMINAMINOKAORI(Chinese)
1383,Wheat flourCHIKUGOIZUMI(Chinese)
1384,Wheat quasi-strong flourKITAKAORI(Chinese)
1385,Wheat quasi-strong flourHARUYOKOI(Chinese)
1386,Wheat quasi-strong flourHARUKIRARI(Chinese)
1387,Wheat quasi-strong flourHARUYUTAKA(Chinese)
1388,Wheat quasi-strong flourNANBU wheat(Chinese)
1389,Wheat quasi-strong flourYUKICHIKARA(Chinese)
1390,Wheat quasi-strong flourDouble 8-Gou(Chinese)
1391,Wheat quasi-strong flourYUMASHIHOU(Chinese)
1392,Wheat quasi-strong flourYUMAASAHI(Chinese)
1393,Wheat quasi-strong flourNISHINOKAORI(Chinese)
1394,Wheat quasi-strong flourMINAMINOKAORI(Chinese)
1395,Wheat quasi-strong flourCHIKUGOIZUMI(Chinese)
1396,Wheat medium powdersKITAKAORI(Chinese)
1397,Wheat medium powdersHARUYOKOI(Chinese)
1398,Wheat medium powdersHARUKIRARI(Chinese)
1399,Wheat medium powdersHARUYUTAKA(Chinese)
1400,Wheat medium powdersNANBU wheat(Chinese)
1401,Wheat medium powdersYUKICHIKARA(Chinese)
1402,Wheat medium powdersDouble 8-Gou(Chinese)
1403,Wheat medium powdersYUMASHIHOU(Chinese)
1404,Wheat medium powdersYUMAASAHI(Chinese)
1405,Wheat medium powdersNISHINOKAORI(Chinese)
1406,Wheat medium powdersMINAMINOKAORI(Chinese)
1407,Wheat medium powdersCHIKUGOIZUMI(Chinese)
1408,Wheat flourKITAKAORI(Chinese)
1409,Wheat flourHARUYOKOI(Chinese)
1410,Wheat flourHARUKIRARI(Chinese)
1411,Wheat flourHARUYUTAKA(Chinese)
1412,Wheat flourNANBU wheat(Chinese)
1413,Wheat flourYUKICHIKARA(Chinese)
1414,Wheat flourDouble 8-Gou(Chinese)
1415,Wheat flourYUMASHIHOU(Chinese)
1416,Wheat flourYUMAASAHI(Chinese)
1417,Wheat flourNISHINOKAORI(Chinese)
1418,Wheat flourMINAMINOKAORI(Chinese)
1419,Wheat flourCHIKUGOIZUMI(Chinese)
1420,Wheat whole wheat flourKITAKAORI(Chinese)
1421,Wheat whole wheat flourHARUYOKOI(Chinese)
1422,Wheat whole wheat flourHARUKIRARI(Chinese)
1423,Wheat whole wheat flourHARUYUTAKA(Chinese)
1424,Wheat whole wheat flourNANBU wheat(Chinese)
1425,Wheat whole wheat flourYUKICHIKARA(Chinese)
1426,Wheat whole wheat flourDouble 8-Gou(Chinese)
1427,Wheat whole wheat flourYUMASHIHOU(Chinese)
1428,Wheat whole wheat flourYUMAASAHI(Chinese)
1429,Wheat whole wheat flourNISHINOKAORI(Chinese)
1430,Wheat whole wheat flourMINAMINOKAORI(Chinese)
1431,Wheat whole wheat flourCHIKUGOIZUMI(Chinese)
1432,Wheat germKITAKAORI(Chinese)
1433,Wheat germHARUYOKOI(Chinese)
1434,Wheat germHARUKIRARI(Chinese)
1435,Wheat germHARUYUTAKA(Chinese)
1436,Wheat germNANBU wheat(Chinese)
1437,Wheat germYUKICHIKARA(Chinese)
1438,Wheat germDouble 8-Gou(Chinese)
1439,Wheat germYUMASHIHOU(Chinese)
1440,Wheat germYUMAASAHI(Chinese)
1441,Wheat germNISHINOKAORI(Chinese)
1442,Wheat germMINAMINOKAORI(Chinese)
1443,Wheat germCHIKUGOIZUMI(Chinese)
1444,Rye flour(Chinese)
1445,Rice flour(Chinese)
1446,Corn flour(Chinese)
1447,Raw yeast(Chinese)
1448,Dry yeast(Chinese)
1449,InstantDry yeast(Chinese)
1450,SemiDry yeast(Chinese)
1451,Liquid sugar (Chinese)
1452,Honey(Chinese)
1453,Harsh sugar(Chinese)
1454,Butter(Chinese)
1455,Margarine(Chinese)
1456,Shortening(Chinese)
1457,Lard(Chinese)
1458,Olive oil(Chinese)
1459,Salad oil(Chinese)
1460,Milk(Chinese)
1461,Skim milk(Chinese)
1462,Yogurt(Chinese)
1463,Egg(Chinese)
1464,Chocolate chip (white)(Chinese)
1465,Chocolate chip (black)(Chinese)
1466,GrainHoney(Chinese)
1467,Strawberry jam(Chinese)
1468,Almond(Chinese)
1469,Walnuts(Chinese)
1470,Macadamia Nut(Chinese)
1471,Orange peel(Chinese)
1472,Fig(Chinese)
1473,Clanberry(Chinese)
1474,Dry mango(Chinese)
1475,Raisins(Chinese)
1476,Coffee powder(Chinese)
1477,Tea leaves(Chinese)
1478,Matcha(Chinese)
1479,Cocoa(Chinese)
1480,Wheat ultra strong flourKITAKAORI(Vietnamese)
1481,Wheat ultra strong flourHARUYOKOI(Vietnamese)
1482,Wheat ultra strong flourHARUKIRARI(Vietnamese)
1483,Wheat ultra strong flourHARUYUTAKA(Vietnamese)
1484,Wheat ultra strong flourNANBU wheat(Vietnamese)
1485,Wheat ultra strong flourYUKICHIKARA(Vietnamese)
1486,Wheat ultra strong flourDouble 8-Gou(Vietnamese)
1487,Wheat ultra strong flourYUMASHIHOU(Vietnamese)
1488,Wheat ultra strong flourYUMAASAHI(Vietnamese)
1489,Wheat ultra strong flourNISHINOKAORI(Vietnamese)
1490,Wheat ultra strong flourMINAMINOKAORI(Vietnamese)
1491,Wheat ultra strong flourCHIKUGOIZUMI(Vietnamese)
1492,Wheat flourKITAKAORI(Vietnamese)
1493,Wheat flourHARUYOKOI(Vietnamese)
1494,Wheat flourHARUKIRARI(Vietnamese)
1495,Wheat flourHARUYUTAKA(Vietnamese)
1496,Wheat flourNANBU wheat(Vietnamese)
1497,Wheat flourYUKICHIKARA(Vietnamese)
1498,Wheat flourDouble 8-Gou(Vietnamese)
1499,Wheat flourYUMASHIHOU(Vietnamese)
1500,Wheat flourYUMAASAHI(Vietnamese)
1501,Wheat flourNISHINOKAORI(Vietnamese)
1502,Wheat flourMINAMINOKAORI(Vietnamese)
1503,Wheat flourCHIKUGOIZUMI(Vietnamese)
1504,Wheat quasi-strong flourKITAKAORI(Vietnamese)
1505,Wheat quasi-strong flourHARUYOKOI(Vietnamese)
1506,Wheat quasi-strong flourHARUKIRARI(Vietnamese)
1507,Wheat quasi-strong flourHARUYUTAKA(Vietnamese)
1508,Wheat quasi-strong flourNANBU wheat(Vietnamese)
1509,Wheat quasi-strong flourYUKICHIKARA(Vietnamese)
1510,Wheat quasi-strong flourDouble 8-Gou(Vietnamese)
1511,Wheat quasi-strong flourYUMASHIHOU(Vietnamese)
1512,Wheat quasi-strong flourYUMAASAHI(Vietnamese)
1513,Wheat quasi-strong flourNISHINOKAORI(Vietnamese)
1514,Wheat quasi-strong flourMINAMINOKAORI(Vietnamese)
1515,Wheat quasi-strong flourCHIKUGOIZUMI(Vietnamese)
1516,Wheat medium powdersKITAKAORI(Vietnamese)
1517,Wheat medium powdersHARUYOKOI(Vietnamese)
1518,Wheat medium powdersHARUKIRARI(Vietnamese)
1519,Wheat medium powdersHARUYUTAKA(Vietnamese)
1520,Wheat medium powdersNANBU wheat(Vietnamese)
1521,Wheat medium powdersYUKICHIKARA(Vietnamese)
1522,Wheat medium powdersDouble 8-Gou(Vietnamese)
1523,Wheat medium powdersYUMASHIHOU(Vietnamese)
1524,Wheat medium powdersYUMAASAHI(Vietnamese)
1525,Wheat medium powdersNISHINOKAORI(Vietnamese)
1526,Wheat medium powdersMINAMINOKAORI(Vietnamese)
1527,Wheat medium powdersCHIKUGOIZUMI(Vietnamese)
1528,Wheat flourKITAKAORI(Vietnamese)
1529,Wheat flourHARUYOKOI(Vietnamese)
1530,Wheat flourHARUKIRARI(Vietnamese)
1531,Wheat flourHARUYUTAKA(Vietnamese)
1532,Wheat flourNANBU wheat(Vietnamese)
1533,Wheat flourYUKICHIKARA(Vietnamese)
1534,Wheat flourDouble 8-Gou(Vietnamese)
1535,Wheat flourYUMASHIHOU(Vietnamese)
1536,Wheat flourYUMAASAHI(Vietnamese)
1537,Wheat flourNISHINOKAORI(Vietnamese)
1538,Wheat flourMINAMINOKAORI(Vietnamese)
1539,Wheat flourCHIKUGOIZUMI(Vietnamese)
1540,Wheat whole wheat flourKITAKAORI(Vietnamese)
1541,Wheat whole wheat flourHARUYOKOI(Vietnamese)
1542,Wheat whole wheat flourHARUKIRARI(Vietnamese)
1543,Wheat whole wheat flourHARUYUTAKA(Vietnamese)
1544,Wheat whole wheat flourNANBU wheat(Vietnamese)
1545,Wheat whole wheat flourYUKICHIKARA(Vietnamese)
1546,Wheat whole wheat flourDouble 8-Gou(Vietnamese)
1547,Wheat whole wheat flourYUMASHIHOU(Vietnamese)
1548,Wheat whole wheat flourYUMAASAHI(Vietnamese)
1549,Wheat whole wheat flourNISHINOKAORI(Vietnamese)
1550,Wheat whole wheat flourMINAMINOKAORI(Vietnamese)
1551,Wheat whole wheat flourCHIKUGOIZUMI(Vietnamese)
1552,Wheat germKITAKAORI(Vietnamese)
1553,Wheat germHARUYOKOI(Vietnamese)
1554,Wheat germHARUKIRARI(Vietnamese)
1555,Wheat germHARUYUTAKA(Vietnamese)
1556,Wheat germNANBU wheat(Vietnamese)
1557,Wheat germYUKICHIKARA(Vietnamese)
1558,Wheat germDouble 8-Gou(Vietnamese)
1559,Wheat germYUMASHIHOU(Vietnamese)
1560,Wheat germYUMAASAHI(Vietnamese)
1561,Wheat germNISHINOKAORI(Vietnamese)
1562,Wheat germMINAMINOKAORI(Vietnamese)
1563,Wheat germCHIKUGOIZUMI(Vietnamese)
1564,Rye flour(Vietnamese)
1565,Rice flour(Vietnamese)
1566,Corn flour(Vietnamese)
1567,Raw yeast(Vietnamese)
1568,Dry yeast(Vietnamese)
1569,InstantDry yeast(Vietnamese)
1570,SemiDry yeast(Vietnamese)
1571,Liquid sugar (Vietnamese)
1572,Honey(Vietnamese)
1573,Harsh sugar(Vietnamese)
1574,Butter(Vietnamese)
1575,Margarine(Vietnamese)
1576,Shortening(Vietnamese)
1577,Lard(Vietnamese)
1578,Olive oil(Vietnamese)
1579,Salad oil(Vietnamese)
1580,Milk(Vietnamese)
1581,Skim milk(Vietnamese)
1582,Yogurt(Vietnamese)
1583,Egg(Vietnamese)
1584,Chocolate chip (white)(Vietnamese)
1585,Chocolate chip (black)(Vietnamese)
1586,GrainHoney(Vietnamese)
1587,Strawberry jam(Vietnamese)
1588,Almond(Vietnamese)
1589,Walnuts(Vietnamese)
1590,Macadamia Nut(Vietnamese)
1591,Orange peel(Vietnamese)
1592,Fig(Vietnamese)
1593,Clanberry(Vietnamese)
